Student_ID,Machine_learning,Data_mining,Cyber_security,Software_engineering,Research_methodology,Blockchain,Total_Score,Percentage,Class
RP12005,63,64,61,64,63,63,378,63.0,Second Class
RP19418,70,77,93,92,85,93,510,85.0,First Class
RP08497,51,53,52,55,53,57,321,53.5,Lower Class
RP04365,49,44,43,47,45,43,271,45.166666666666664,Pass Class
RP01409,32,8,22,34,28,24,148,24.666666666666668,Fail
RP07137,48,44,49,44,49,49,283,47.16666666666667,Pass Class
RP14226,63,64,64,66,64,60,381,63.5,Second Class
RP08566,52,52,54,59,53,57,327,54.50000000000001,Lower Class
RP10035,59,56,57,58,57,58,345,57.49999999999999,Lower Class
RP13848,64,67,66,67,64,68,396,66.0,Second Class
RP15668,68,66,64,62,64,68,392,65.33333333333333,Second Class
RP13828,60,60,64,65,60,62,371,61.83333333333333,Second Class
RP12205,69,62,69,64,69,69,402,67.0,Second Class
RP08310,54,55,51,50,52,51,313,52.166666666666664,Lower Class
RP11803,55,57,59,59,56,55,341,56.833333333333336,Lower Class
RP03387,16,12,36,29,5,5,103,17.166666666666668,Fail
RP07113,49,45,45,44,45,48,276,46.0,Pass Class
RP07700,46,42,41,46,49,43,267,44.5,Pass Class
RP16419,86,77,84,70,80,96,493,82.16666666666667,First Class
RP09249,56,58,59,53,52,53,331,55.166666666666664,Lower Class
RP13825,62,63,64,67,62,62,380,63.33333333333333,Second Class
RP18895,85,95,94,85,87,86,532,88.66666666666667,First Class
RP10275,58,57,50,57,56,50,328,54.666666666666664,Lower Class
RP04642,46,49,47,46,40,45,273,45.5,Pass Class
RP11980,52,56,53,51,58,58,328,54.666666666666664,Lower Class
RP13242,69,67,68,66,66,64,400,66.66666666666666,Second Class
RP02417,33,31,38,24,24,21,171,28.499999999999996,Fail
RP09190,54,50,58,53,59,52,326,54.333333333333336,Lower Class
RP13210,67,65,64,67,65,66,394,65.66666666666666,Second Class
RP01615,25,10,27,17,10,15,104,17.333333333333336,Fail
RP19080,97,79,80,73,81,72,482,80.33333333333333,First Class
RP11216,50,58,58,54,59,55,334,55.666666666666664,Lower Class
RP12277,61,69,64,64,61,67,386,64.33333333333333,Second Class
RP13162,60,67,62,64,63,65,381,63.5,Second Class
RP14148,68,61,62,67,60,69,387,64.5,Second Class
RP07336,49,46,47,46,49,49,286,47.66666666666667,Pass Class
RP08619,57,55,50,50,59,55,326,54.333333333333336,Lower Class
RP18157,98,86,75,95,88,96,538,89.66666666666666,First Class
RP16054,77,76,81,78,86,82,480,80.0,First Class
RP01973,25,31,35,31,31,34,187,31.166666666666664,Fail
RP16302,71,72,83,90,83,83,482,80.33333333333333,First Class
RP02367,3,9,31,0,33,13,89,14.833333333333334,Fail
RP11075,51,51,52,58,55,56,323,53.833333333333336,Lower Class
RP16675,72,94,79,75,91,93,504,84.0,First Class
RP15653,68,63,60,60,63,60,374,62.33333333333333,Second Class
RP10548,58,56,51,58,50,50,323,53.833333333333336,Lower Class
RP16460,92,98,87,95,73,77,522,87.0,First Class
RP11195,50,54,51,51,58,53,317,52.83333333333333,Lower Class
RP04787,41,41,43,44,46,41,256,42.66666666666667,Pass Class
RP03997,25,37,36,26,32,36,192,32.0,Fail
RP08065,55,53,51,58,54,54,325,54.166666666666664,Lower Class
RP07075,44,41,42,49,41,48,265,44.166666666666664,Pass Class
RP16887,73,85,81,75,94,82,490,81.66666666666667,First Class
RP07541,44,45,43,40,47,41,260,43.333333333333336,Pass Class
RP04914,45,47,44,46,41,45,268,44.666666666666664,Pass Class
RP03680,17,18,6,22,16,33,112,18.666666666666668,Fail
RP17469,93,93,88,87,94,75,530,88.33333333333333,First Class
RP14655,61,67,64,64,68,68,392,65.33333333333333,Second Class
RP11533,53,57,55,51,50,51,317,52.83333333333333,Lower Class
RP08351,56,53,53,59,58,55,334,55.666666666666664,Lower Class
RP14411,64,63,62,69,63,65,386,64.33333333333333,Second Class
RP18477,81,75,86,91,75,89,497,82.83333333333334,First Class
RP16143,91,79,85,80,86,83,504,84.0,First Class
RP14156,65,69,62,65,64,67,392,65.33333333333333,Second Class
RP04107,40,44,46,48,45,44,267,44.5,Pass Class
RP15147,62,64,62,60,60,65,373,62.16666666666667,Second Class
RP08837,53,56,58,58,57,57,339,56.49999999999999,Lower Class
RP14626,68,69,64,68,68,62,399,66.5,Second Class
RP00217,10,27,21,1,30,16,105,17.5,Fail
RP17264,76,81,93,88,88,95,521,86.83333333333333,First Class
RP04971,46,42,44,44,41,46,263,43.833333333333336,Pass Class
RP19470,94,94,72,85,81,81,507,84.5,First Class
RP05532,48,42,44,45,43,43,265,44.166666666666664,Pass Class
RP05512,44,48,41,42,40,41,256,42.66666666666667,Pass Class
RP01671,8,9,24,21,3,8,73,12.166666666666668,Fail
RP15649,66,60,60,65,68,67,386,64.33333333333333,Second Class
RP06102,46,45,43,47,47,47,275,45.83333333333333,Pass Class
RP06396,42,46,43,49,49,47,276,46.0,Pass Class
RP04708,41,42,42,44,43,45,257,42.833333333333336,Pass Class
RP08730,54,51,55,53,53,58,324,54.0,Lower Class
RP05609,49,40,43,45,45,47,269,44.83333333333333,Pass Class
RP03361,15,20,39,9,26,5,114,19.0,Fail
RP16043,98,79,73,78,96,98,522,87.0,First Class
RP14992,61,65,63,64,69,66,388,64.66666666666666,Second Class
RP08094,56,52,53,52,51,53,317,52.83333333333333,Lower Class
RP14017,61,64,64,64,68,69,390,65.0,Second Class
RP17113,84,73,72,71,79,74,453,75.5,First Class
RP04879,49,41,45,46,49,47,277,46.166666666666664,Pass Class
RP03805,2,32,7,22,3,37,103,17.166666666666668,Fail
RP14729,65,63,62,67,63,65,385,64.16666666666667,Second Class
RP15745,65,60,67,66,69,61,388,64.66666666666666,Second Class
RP06487,48,47,40,43,40,40,258,43.0,Pass Class
RP19454,99,71,96,76,88,76,506,84.33333333333334,First Class
RP06294,47,44,40,43,40,46,260,43.333333333333336,Pass Class
RP12340,68,69,62,62,63,63,387,64.5,Second Class
RP07664,40,43,49,45,47,42,266,44.333333333333336,Pass Class
RP19583,77,95,90,74,77,93,506,84.33333333333334,First Class
RP07305,44,44,46,48,41,41,264,44.0,Pass Class
RP05077,49,41,43,47,44,46,270,45.0,Pass Class
RP08254,53,56,51,50,58,59,327,54.50000000000001,Lower Class
RP14841,65,69,69,66,67,68,404,67.33333333333333,Second Class
RP04697,43,44,42,41,43,44,257,42.833333333333336,Pass Class
RP07577,46,42,40,47,49,41,265,44.166666666666664,Pass Class
RP08117,54,51,58,53,57,57,330,55.00000000000001,Lower Class
RP02298,18,12,39,2,30,8,109,18.166666666666668,Fail
RP01643,33,8,26,19,12,28,126,21.0,Fail
RP09607,56,57,52,59,59,54,337,56.166666666666664,Lower Class
RP07547,41,43,42,48,42,48,264,44.0,Pass Class
RP10206,55,51,54,59,50,52,321,53.5,Lower Class
RP10622,53,53,59,50,51,52,318,53.0,Lower Class
RP00764,11,11,7,38,6,28,101,16.833333333333332,Fail
RP15800,66,64,60,63,62,68,383,63.83333333333333,Second Class
RP11276,51,54,51,56,57,56,325,54.166666666666664,Lower Class
RP09300,54,52,53,56,56,51,322,53.666666666666664,Lower Class
RP14243,69,69,64,61,62,63,388,64.66666666666666,Second Class
RP08396,54,58,52,51,58,56,329,54.833333333333336,Lower Class
RP00645,25,31,20,32,8,28,144,24.0,Fail
RP10936,57,53,59,59,55,57,340,56.666666666666664,Lower Class
RP12308,60,68,64,64,66,69,391,65.16666666666666,Second Class
RP03298,30,20,0,0,26,35,111,18.5,Fail
RP12219,62,67,65,63,69,64,390,65.0,Second Class
RP18931,85,96,85,71,96,98,531,88.5,First Class
RP02341,20,39,20,39,32,13,163,27.166666666666668,Fail
RP17453,93,82,99,88,81,99,542,90.33333333333333,First Class
RP07431,43,41,48,47,45,41,265,44.166666666666664,Pass Class
RP02914,31,25,16,0,29,26,127,21.166666666666668,Fail
RP03352,32,16,32,33,17,6,136,22.666666666666664,Fail
RP02391,7,20,10,21,6,29,93,15.5,Fail
RP07005,40,48,48,42,45,48,271,45.166666666666664,Pass Class
RP12448,60,69,60,69,62,64,384,64.0,Second Class
RP18002,84,71,72,85,80,90,482,80.33333333333333,First Class
RP07208,42,41,40,40,48,49,260,43.333333333333336,Pass Class
RP08758,57,54,59,53,54,59,336,56.00000000000001,Lower Class
RP02478,22,25,29,28,25,5,134,22.333333333333332,Fail
RP09415,58,52,52,56,54,53,325,54.166666666666664,Lower Class
RP11968,55,57,53,51,58,56,330,55.00000000000001,Lower Class
RP17200,96,90,79,70,92,80,507,84.5,First Class
RP04559,43,45,48,49,46,44,275,45.83333333333333,Pass Class
RP14246,60,68,60,60,62,62,372,62.0,Second Class
RP07905,45,46,42,49,48,42,272,45.33333333333333,Pass Class
RP15850,67,67,68,60,65,60,387,64.5,Second Class
RP09274,50,53,56,56,58,59,332,55.333333333333336,Lower Class
RP08816,53,52,52,59,58,56,330,55.00000000000001,Lower Class
RP07040,44,43,49,42,47,47,272,45.33333333333333,Pass Class
RP09850,52,56,55,51,54,55,323,53.833333333333336,Lower Class
RP06022,48,43,41,47,46,47,272,45.33333333333333,Pass Class
RP01127,21,18,11,38,1,11,100,16.666666666666664,Fail
RP15019,66,68,60,63,60,66,383,63.83333333333333,Second Class
RP07309,41,45,47,40,44,43,260,43.333333333333336,Pass Class
RP19628,77,94,80,93,98,79,521,86.83333333333333,First Class
RP06635,46,49,43,42,47,45,272,45.33333333333333,Pass Class
RP15794,69,65,64,66,65,64,393,65.5,Second Class
RP13220,60,67,60,68,61,62,378,63.0,Second Class
RP17912,95,79,77,81,71,83,486,81.0,First Class
RP01670,27,26,33,28,32,16,162,27.0,Fail
RP16854,77,83,94,83,85,92,514,85.66666666666667,First Class
RP08345,50,56,52,54,50,50,312,52.0,Lower Class
RP08177,50,53,54,58,54,55,324,54.0,Lower Class
RP11586,53,52,56,53,54,52,320,53.333333333333336,Lower Class
RP17332,90,91,70,95,90,94,530,88.33333333333333,First Class
RP11611,50,51,53,52,58,51,315,52.5,Lower Class
RP03899,7,12,20,33,39,29,140,23.333333333333332,Fail
RP06745,46,46,41,46,42,42,263,43.833333333333336,Pass Class
RP07920,43,40,47,42,40,48,260,43.333333333333336,Pass Class
RP06157,45,48,44,44,47,44,272,45.33333333333333,Pass Class
RP03313,5,11,0,10,28,30,84,14.000000000000002,Fail
RP00480,15,20,26,37,34,39,171,28.499999999999996,Fail
RP01597,14,5,5,27,18,19,88,14.666666666666666,Fail
RP14814,67,65,68,62,67,66,395,65.83333333333333,Second Class
RP08916,51,51,53,54,51,57,317,52.83333333333333,Lower Class
RP17663,100,84,98,74,100,98,554,92.33333333333333,First Class
RP05716,48,49,41,48,40,43,269,44.83333333333333,Pass Class
RP01787,26,14,11,32,16,25,124,20.666666666666668,Fail
RP08255,59,50,55,58,58,53,333,55.50000000000001,Lower Class
RP19794,70,76,73,90,97,96,502,83.66666666666667,First Class
RP15355,68,69,68,69,67,67,408,68.0,Second Class
RP19077,90,77,98,81,71,78,495,82.5,First Class
RP13731,60,60,68,63,64,63,378,63.0,Second Class
RP08041,50,51,51,50,55,52,309,51.5,Lower Class
RP12948,61,66,69,63,60,60,379,63.16666666666667,Second Class
RP00884,6,33,2,39,7,16,103,17.166666666666668,Fail
RP00544,22,16,17,19,29,34,137,22.833333333333332,Fail
RP11457,58,57,58,57,59,55,344,57.333333333333336,Lower Class
RP04920,49,48,45,40,40,44,266,44.333333333333336,Pass Class
RP18798,72,73,89,90,90,96,510,85.0,First Class
RP01978,25,9,34,12,23,9,112,18.666666666666668,Fail
RP13637,63,64,60,68,62,61,378,63.0,Second Class
RP04458,48,45,46,40,47,46,272,45.33333333333333,Pass Class
RP18864,84,85,84,83,78,97,511,85.16666666666667,First Class
RP02161,27,30,3,18,39,34,151,25.166666666666664,Fail
RP07821,41,43,47,49,49,42,271,45.166666666666664,Pass Class
RP16314,95,71,94,95,89,72,516,86.0,First Class
RP14931,64,60,68,60,63,68,383,63.83333333333333,Second Class
RP18586,70,79,72,76,96,86,479,79.83333333333333,First Class
RP05435,48,44,40,44,46,48,270,45.0,Pass Class
RP17668,77,82,71,85,98,92,505,84.16666666666667,First Class
RP18999,92,98,95,73,93,87,538,89.66666666666666,First Class
RP17172,99,96,95,87,71,90,538,89.66666666666666,First Class
RP00511,9,12,15,5,28,22,91,15.166666666666668,Fail
RP13198,64,61,69,63,68,68,393,65.5,Second Class
RP08195,55,57,54,57,53,55,331,55.166666666666664,Lower Class
RP00840,0,9,36,21,39,8,113,18.833333333333332,Fail
RP15323,62,69,69,65,64,62,391,65.16666666666666,Second Class
RP19710,97,78,95,92,99,100,561,93.5,First Class
RP12526,66,69,61,68,66,67,397,66.16666666666666,Second Class
RP04840,43,40,46,40,43,46,258,43.0,Pass Class
RP04890,49,48,49,41,40,42,269,44.83333333333333,Pass Class
RP17229,98,77,75,86,80,95,511,85.16666666666667,First Class
RP00763,19,35,28,30,3,7,122,20.333333333333332,Fail
RP11013,58,58,51,52,51,53,323,53.833333333333336,Lower Class
RP16287,81,86,71,74,89,95,496,82.66666666666667,First Class
RP04841,48,43,42,43,45,41,262,43.666666666666664,Pass Class
RP08359,55,53,57,56,51,53,325,54.166666666666664,Lower Class
RP07077,47,40,49,43,43,41,263,43.833333333333336,Pass Class
RP01143,27,3,34,35,27,36,162,27.0,Fail
RP06190,48,42,43,48,46,44,271,45.166666666666664,Pass Class
RP14861,63,68,69,66,67,69,402,67.0,Second Class
RP09501,57,51,53,57,58,57,333,55.50000000000001,Lower Class
RP05462,40,40,40,44,45,43,252,42.0,Pass Class
RP16988,77,83,89,98,79,94,520,86.66666666666667,First Class
RP05157,41,41,42,41,46,42,253,42.16666666666667,Pass Class
RP01802,29,5,4,22,15,29,104,17.333333333333336,Fail
RP04757,43,46,42,45,46,49,271,45.166666666666664,Pass Class
RP15414,64,69,69,64,63,62,391,65.16666666666666,Second Class
RP08910,55,54,51,59,55,52,326,54.333333333333336,Lower Class
RP10529,52,53,56,51,52,59,323,53.833333333333336,Lower Class
RP00531,8,7,29,2,25,37,108,18.0,Fail
RP01920,29,19,17,9,0,2,76,12.666666666666668,Fail
RP16250,80,82,100,92,100,85,539,89.83333333333333,First Class
RP18056,89,87,100,92,98,95,561,93.5,First Class
RP14177,61,66,62,65,65,66,385,64.16666666666667,Second Class
RP10476,55,51,51,59,51,54,321,53.5,Lower Class
RP01950,35,8,28,4,38,31,144,24.0,Fail
RP19057,78,71,70,92,93,84,488,81.33333333333333,First Class
RP12170,63,63,60,64,65,68,383,63.83333333333333,Second Class
RP10961,57,54,52,53,56,56,328,54.666666666666664,Lower Class
RP17662,88,79,73,72,73,80,465,77.5,First Class
RP13734,68,61,66,67,65,62,389,64.83333333333333,Second Class
RP12628,66,65,69,66,63,61,390,65.0,Second Class
RP19730,89,97,90,85,100,97,558,93.0,First Class
RP18353,77,79,82,88,78,78,482,80.33333333333333,First Class
RP06342,45,45,45,48,45,45,273,45.5,Pass Class
RP09930,55,57,54,52,58,54,330,55.00000000000001,Lower Class
RP12305,62,65,60,64,69,68,388,64.66666666666666,Second Class
RP10164,54,53,53,54,54,57,325,54.166666666666664,Lower Class
RP07895,46,45,47,43,44,46,271,45.166666666666664,Pass Class
RP01904,24,24,21,30,35,22,156,26.0,Fail
RP11920,52,52,55,55,51,55,320,53.333333333333336,Lower Class
RP06680,48,43,49,41,41,43,265,44.166666666666664,Pass Class
RP15571,67,69,63,64,65,61,389,64.83333333333333,Second Class
RP11260,53,57,55,57,57,57,336,56.00000000000001,Lower Class
RP01184,9,34,18,34,25,22,142,23.666666666666668,Fail
RP03061,18,17,24,3,24,16,102,17.0,Fail
RP03860,36,8,1,26,22,22,115,19.166666666666668,Fail
RP15908,68,64,67,65,68,65,397,66.16666666666666,Second Class
RP09125,58,55,53,57,58,59,340,56.666666666666664,Lower Class
RP00289,17,4,31,36,27,34,149,24.833333333333332,Fail
RP00583,14,29,37,21,4,19,124,20.666666666666668,Fail
RP04688,49,42,43,47,45,43,269,44.83333333333333,Pass Class
RP03271,31,12,17,15,27,25,127,21.166666666666668,Fail
RP07036,47,40,47,49,43,44,270,45.0,Pass Class
RP08945,54,50,58,50,52,52,316,52.666666666666664,Lower Class
RP03880,15,28,8,36,11,38,136,22.666666666666664,Fail
RP09483,53,50,57,52,56,55,323,53.833333333333336,Lower Class
RP02181,10,35,7,9,6,36,103,17.166666666666668,Fail
RP10416,57,59,55,55,56,53,335,55.833333333333336,Lower Class
RP07624,43,47,42,49,48,45,274,45.666666666666664,Pass Class
RP09579,52,57,54,52,56,54,325,54.166666666666664,Lower Class
RP17449,100,91,91,90,99,98,569,94.83333333333334,First Class
RP11880,57,54,54,50,54,50,319,53.166666666666664,Lower Class
RP11579,55,58,56,54,58,56,337,56.166666666666664,Lower Class
RP10983,50,59,50,57,56,58,330,55.00000000000001,Lower Class
RP09562,56,52,55,56,54,50,323,53.833333333333336,Lower Class
RP08938,51,55,56,50,50,50,312,52.0,Lower Class
RP19605,75,76,70,95,96,97,509,84.83333333333334,First Class
RP06202,48,46,42,44,45,40,265,44.166666666666664,Pass Class
RP18456,82,92,76,78,92,95,515,85.83333333333333,First Class
RP11881,51,59,57,59,59,59,344,57.333333333333336,Lower Class
RP07636,44,45,48,45,43,43,268,44.666666666666664,Pass Class
RP17438,90,86,94,73,97,71,511,85.16666666666667,First Class
RP09130,50,54,52,59,53,51,319,53.166666666666664,Lower Class
RP11091,50,59,55,57,54,52,327,54.50000000000001,Lower Class
RP18697,83,84,82,89,94,70,502,83.66666666666667,First Class
RP00186,25,9,7,11,7,19,78,13.0,Fail
RP09988,52,51,58,53,52,50,316,52.666666666666664,Lower Class
RP18468,89,90,81,79,83,94,516,86.0,First Class
RP04063,41,40,44,41,41,41,248,41.333333333333336,Pass Class
RP14614,62,61,65,69,60,64,381,63.5,Second Class
RP01416,16,10,18,34,12,0,90,15.0,Fail
RP19063,89,87,99,78,71,82,506,84.33333333333334,First Class
RP08650,58,55,51,51,50,52,317,52.83333333333333,Lower Class
RP09280,54,56,57,53,50,51,321,53.5,Lower Class
RP11213,53,50,55,53,54,51,316,52.666666666666664,Lower Class
RP15695,67,60,64,60,67,68,386,64.33333333333333,Second Class
RP08899,58,57,52,59,50,51,327,54.50000000000001,Lower Class
RP16209,77,87,87,72,78,79,480,80.0,First Class
RP19833,90,91,80,75,81,81,498,83.0,First Class
RP13796,61,67,67,69,67,61,392,65.33333333333333,Second Class
RP13716,64,66,67,62,64,67,390,65.0,Second Class
RP18613,71,83,99,72,73,94,492,82.0,First Class
RP09383,51,55,51,55,57,52,321,53.5,Lower Class
RP06631,42,45,46,47,49,48,277,46.166666666666664,Pass Class
RP07381,48,45,48,48,46,49,284,47.333333333333336,Pass Class
RP12249,64,64,67,62,62,61,380,63.33333333333333,Second Class
RP09961,54,56,50,50,51,52,313,52.166666666666664,Lower Class
RP02953,11,35,0,38,38,10,132,22.0,Fail
RP18790,73,82,92,91,73,93,504,84.0,First Class
RP11314,52,59,55,53,56,54,329,54.833333333333336,Lower Class
RP06806,49,46,41,48,40,49,273,45.5,Pass Class
RP08879,56,52,53,52,50,58,321,53.5,Lower Class
RP02206,28,5,12,16,7,34,102,17.0,Fail
RP17109,94,72,74,89,78,97,504,84.0,First Class
RP11662,50,52,51,58,55,57,323,53.833333333333336,Lower Class
RP19783,90,71,84,89,96,95,525,87.5,First Class
RP02457,17,36,36,37,19,11,156,26.0,Fail
RP06097,49,40,48,48,43,44,272,45.33333333333333,Pass Class
RP19166,93,95,73,73,87,98,519,86.5,First Class
RP17195,90,80,100,71,77,72,490,81.66666666666667,First Class
RP07476,49,48,48,47,49,48,289,48.16666666666667,Pass Class
RP02553,8,31,39,31,6,5,120,20.0,Fail
RP06976,43,49,46,44,40,45,267,44.5,Pass Class
RP01666,12,8,36,6,38,18,118,19.666666666666664,Fail
RP03838,12,39,36,23,6,4,120,20.0,Fail
RP17858,75,74,95,90,98,76,508,84.66666666666667,First Class
RP02583,0,21,34,25,0,11,91,15.166666666666668,Fail
RP00803,21,22,29,11,34,13,130,21.666666666666668,Fail
RP10477,59,58,58,57,54,52,338,56.333333333333336,Lower Class
RP12073,62,66,68,65,64,65,390,65.0,Second Class
RP11864,52,57,57,58,59,52,335,55.833333333333336,Lower Class
RP07964,46,41,40,45,41,41,254,42.333333333333336,Pass Class
RP01812,12,17,14,29,10,3,85,14.166666666666666,Fail
RP19283,80,81,87,93,100,96,537,89.5,First Class
RP03528,34,16,16,20,30,18,134,22.333333333333332,Fail
RP04296,40,48,40,43,44,42,257,42.833333333333336,Pass Class
RP00603,24,2,30,17,2,16,91,15.166666666666668,Fail
RP13532,64,68,61,62,68,65,388,64.66666666666666,Second Class
RP12191,61,68,66,63,62,67,387,64.5,Second Class
RP10057,58,57,59,56,59,52,341,56.833333333333336,Lower Class
RP05041,43,42,41,45,42,41,254,42.333333333333336,Pass Class
RP10688,53,51,56,56,53,52,321,53.5,Lower Class
RP03276,18,1,33,36,16,19,123,20.5,Fail
RP01761,30,38,13,12,38,39,170,28.333333333333332,Fail
RP19010,71,83,94,82,78,100,508,84.66666666666667,First Class
RP10601,52,53,56,56,50,58,325,54.166666666666664,Lower Class
RP10846,58,56,56,58,54,57,339,56.49999999999999,Lower Class
RP10869,54,59,59,50,58,53,333,55.50000000000001,Lower Class
RP11154,56,59,59,58,57,52,341,56.833333333333336,Lower Class
RP16340,83,90,95,90,84,92,534,89.0,First Class
RP10169,58,53,53,50,53,52,319,53.166666666666664,Lower Class
RP12599,62,65,64,69,63,69,392,65.33333333333333,Second Class
RP00044,7,23,31,6,11,37,115,19.166666666666668,Fail
RP08808,55,59,52,55,58,52,331,55.166666666666664,Lower Class
RP04970,43,41,40,44,48,46,262,43.666666666666664,Pass Class
RP19632,88,73,89,88,96,88,522,87.0,First Class
RP14551,68,68,63,65,66,69,399,66.5,Second Class
RP10108,56,58,58,50,54,50,326,54.333333333333336,Lower Class
RP14859,61,68,66,62,66,61,384,64.0,Second Class
RP14867,63,60,60,60,68,64,375,62.5,Second Class
RP00875,14,9,23,37,36,22,141,23.5,Fail
RP06878,46,45,43,43,41,49,267,44.5,Pass Class
RP19819,72,91,84,95,88,85,515,85.83333333333333,First Class
RP01627,12,15,35,14,23,5,104,17.333333333333336,Fail
RP08799,57,57,52,55,55,57,333,55.50000000000001,Lower Class
RP09724,51,59,50,55,58,50,323,53.833333333333336,Lower Class
RP02281,29,28,20,39,3,28,147,24.5,Fail
RP14007,60,62,62,64,66,68,382,63.66666666666667,Second Class
RP00980,28,3,36,9,26,0,102,17.0,Fail
RP19344,84,85,92,75,72,96,504,84.0,First Class
RP03820,23,2,2,35,26,0,88,14.666666666666666,Fail
RP19514,87,85,87,77,94,86,516,86.0,First Class
RP17192,96,77,74,82,95,73,497,82.83333333333334,First Class
